Name,Primary_Type,Secondary_Type,Generation,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Total,Height(m),Weight(kg),Image URL,Attack_Defense_Ratio,SpAtk_SpDef_Ratio,Speed_Avg_Ratio,Physical_Total,Special_Total,Offensive_Total,Defensive_Total,Stat_StdDev,Stat_Range,Highest_Stat_Percentage,Top_Two_Stat_Difference,Physical_Bulk,Special_Bulk,Survivability_Index,Offensive_Potential,BMI,Weight_Height_Ratio,Size_Class,Relative_Power,Type_Rarity,Speed_Tier,RGB_Mean,RGB_Std,RGB_Max,RGB_Min,LBP_Mean,LBP_Std,LBP_Max,LBP_Min,CNN_Mean,CNN_Std,CNN_Max,CNN_Min
Kirlia,Psychic,Fairy,3.0,38,35,35,65,55,50,278,0.8,20.2,https://img.pokemondb.net/sprites/home/normal/2x/kirlia.jpg,1.0,1.181818181818182,1.0964912280701753,108,120,100,90,12.355835328567093,30,0.2338129496402877,-10.0,1330,2090,41.82199799051492,48.4526054171675,31.562499999999993,25.249999999999996,Medium,4.086581254214431,0.981651376146789,Slow,0.001953125,0.03527731,0.7975769,0.0,0.1111111111046473,0.1040278858334202,0.292030250128445,0.0133798720178371,1.2256868,2.6748207,35.034233,0.0
Sliggoo,Dragon,,6.0,68,75,53,83,113,60,452,0.8,17.5,https://img.pokemondb.net/sprites/home/normal/2x/sliggoo.jpg,1.4150943396226414,0.7345132743362832,0.7653061224489796,196,196,158,166,21.285362732795196,60,0.25,-30.0,3604,7684,74.1232424055765,72.01620005840402,27.343749999999996,21.875,Small,6.264726264726265,0.95,Average,0.001953125,0.03678422,0.8315735,0.0,0.1111111111039194,0.1153044555420105,0.3721682847655554,0.0058252427180695,1.0162398,2.5907297,33.964935,0.0
Loudred,Normal,,3.0,84,71,43,71,43,48,360,1.0,40.5,https://img.pokemondb.net/sprites/home/normal/2x/loudred.jpg,1.6511627906976745,1.6511627906976745,0.7692307692307693,198,114,142,86,17.549928774784245,41,0.2333333333333333,-13.0,3612,3612,53.75333312663634,62.31404997675354,40.5,40.5,Medium,5.291975724881996,0.8807339449541285,Slow,0.001953125,0.026866587,0.6022644,0.0,0.1111111111075326,0.1083243294643871,0.3475040257537036,0.0080515297904009,2.294201,4.7588897,44.396446,0.0
Duosion,Psychic,,5.0,65,40,50,125,60,30,370,0.6,8.0,https://img.pokemondb.net/sprites/home/normal/2x/duosion.jpg,0.8,2.0833333333333335,0.4411764705882353,155,185,165,110,33.56585566713095,95,0.3378378378378378,-60.0,3250,3900,57.98889997648996,53.13292845913054,22.22222222222222,13.333333333333334,Small,5.234522672798488,0.9338842975206612,Very Slow,0.001953125,0.025771549,0.5220337,0.0,0.1111111111049245,0.1244949550154609,0.3763919821616708,0.005011135857182,0.93743986,2.381163,27.345613,0.0
Nidorino,Poison,,1.0,61,72,57,55,55,65,365,0.9,19.5,https://img.pokemondb.net/sprites/home/normal/2x/nidorino.jpg,1.263157894736842,1.0,1.0833333333333333,190,110,127,112,6.705718952257592,17,0.1972602739726027,-7.0,3477,3355,57.61326131773841,63.61157971188237,24.074074074074073,21.666666666666668,Small,5.350421333775026,0.9491525423728814,Average,0.001953125,0.027161792,0.6003876,0.0,0.1111111111069558,0.1065212224792294,0.2961854898916909,0.0086013462973597,1.4816425,3.1118894,30.12373,0.0
Frillish,Water,Ghost,5.0,55,40,50,65,85,40,335,1.2,33.0,https://img.pokemondb.net/sprites/home/normal/2x/frillish.jpg,0.8,0.7647058823529411,0.6779661016949152,145,150,105,135,17.151287609583914,45,0.2537313432835821,-20.0,2750,4675,61.60044835789923,47.02669375441514,22.916666666666668,27.5,Medium,4.739365122668901,0.9834710743801652,Slow,0.001953125,0.03368752,0.75738525,0.0,0.1111111111059955,0.1097351542173584,0.3176795579964236,0.0059852670347152,1.292288,2.8953664,34.109913,0.0
Nuzleaf,Grass,Dark,3.0,70,70,40,60,40,60,340,1.0,28.0,https://img.pokemondb.net/sprites/home/normal/2x/nuzleaf.jpg,1.75,1.5,1.0714285714285714,180,100,130,80,13.662601021279464,30,0.2058823529411764,0.0,2800,2800,48.20284528350459,63.163595976563776,28.0,28.0,Medium,4.997977073499663,0.981651376146789,Average,0.001953125,0.030606262,0.689682,0.0,0.1111111111069913,0.1032661205643052,0.2840192806717086,0.0122358175746297,2.3218482,4.350631,46.130474,0.0
Dragalge,Poison,Dragon,6.0,65,75,90,97,123,44,494,1.8,81.5,https://img.pokemondb.net/sprites/home/normal/2x/dragalge.jpg,0.8333333333333334,0.7886178861788617,0.4888888888888889,230,220,172,213,27.390996087522385,79,0.2489878542510121,-26.0,5850,7995,89.60941851990637,68.40616202479745,25.15432098765432,45.27777777777778,Medium,6.846846846846848,0.9833333333333332,Slow,0.001953125,0.036784545,0.83273315,0.0,0.111111111105522,0.1017861543343645,0.303319919501845,0.0120724346070386,1.0807322,2.8106925,28.059246,0.0
Lilligant,Grass,,5.0,70,60,75,110,75,90,480,1.1,16.3,https://img.pokemondb.net/sprites/home/normal/2x/lilligant.jpg,0.8,1.4666666666666666,1.1538461538461535,205,185,170,150,17.60681686165901,50,0.2291666666666666,-20.0,5250,5250,73.29486044391187,84.0611799196616,13.471074380165287,14.818181818181818,Medium,6.7907321160629035,0.9421487603305784,Fast,0.001953125,0.03004818,0.67585754,0.0,0.1111111111067469,0.1096873100139597,0.3287509819195306,0.009033778475686,1.4452949,3.492068,37.57449,0.0
Foongus,Grass,Poison,5.0,69,55,45,55,55,15,294,0.2,1.0,https://img.pokemondb.net/sprites/home/normal/2x/foongus.jpg,1.2222222222222223,1.0,0.2688172043010753,169,110,110,100,18.33030277982336,54,0.2346938775510204,-14.0,3105,3795,55.480636049670466,35.66746244864153,24.999999999999996,5.0,Small,4.159323421088528,0.9917355371900828,Very Slow,0.001953125,0.035261333,0.7956085,0.0,0.1111111111047106,0.1173474567107717,0.343317972330454,0.0080645161285677,1.48576,3.6111166,38.36297,0.0
Diancie,Rock,Fairy,6.0,50,100,150,100,150,50,600,0.7,8.8,https://img.pokemondb.net/sprites/home/normal/2x/diancie.jpg,0.6666666666666666,0.6666666666666666,0.4545454545454545,300,250,200,300,44.72135954999579,100,0.25,0.0,7500,7500,104.00419115259518,79.37005259840996,17.95918367346939,12.571428571428571,Small,8.316008316008316,0.9666666666666668,Slow,0.001953125,0.0370445,0.83740234,0.0,0.1111111111046511,0.1094158120869317,0.3017441860289683,0.0081395348832477,0.91513216,2.6163568,33.730213,0.0
Pyukumuku,Water,,7.0,55,60,130,30,130,5,410,0.3,1.2,https://img.pokemondb.net/sprites/home/normal/2x/pyukumuku.jpg,0.4615384615384615,0.2307692307692307,0.0617283950617283,245,160,90,260,51.63977794943222,125,0.3170731707317073,0.0,7150,7150,97.59250479931931,20.800838230519037,13.333333333333334,4.0,Small,5.48782888261925,0.9558823529411764,Very Slow,0.001953125,0.032498654,0.73069763,0.0,0.1111111111049757,0.110709453324494,0.2948647156104437,0.0099392600767565,1.3474929,3.46415,32.9233,0.0
Snom,Ice,Bug,8.0,30,25,35,45,30,20,185,0.3,3.8,https://img.pokemondb.net/sprites/home/normal/2x/snom.jpg,0.7142857142857143,1.5,0.6060606060606061,90,75,70,65,8.612007121842542,25,0.2432432432432432,-10.0,1050,900,31.581797988281888,28.23108086643085,42.22222222222222,12.666666666666666,Small,2.5181632828877465,0.9873417721518988,Very Slow,0.001953125,0.038370766,0.8670807,0.0,0.1111111111032028,0.1438589109665221,0.484697508862299,0.006405693949722,0.7672095,1.9095511,24.120998,0.0
Espathra,Psychic,,9.0,95,60,60,101,60,105,481,1.9,90.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/espathra.png,1.0,1.6833333333333331,1.3962765957446808,215,161,161,120,22.319647547993824,45,0.2182952182952183,-4.0,5700,5700,69.93190657180867,86.01099552938706,24.930747922437675,47.36842105263158,Medium,6.2690246263546845,0.9891304347826086,Very Fast,0.001953125,0.03949171,0.89424133,0.0,0.1111111110912698,0.1432800727839236,0.4803571427713648,0.0053571428561862,1.5013243,3.1532185,26.1813,0.0
Comfey,Fairy,,7.0,51,52,90,82,110,100,485,0.1,0.3,https://img.pokemondb.net/sprites/home/normal/2x/comfey.jpg,0.5777777777777777,0.7454545454545455,1.2987012987012987,193,192,134,200,24.596070146807328,59,0.2268041237113402,-10.0,4590,5610,79.62848571826542,75.26719510804635,29.999999999999993,2.9999999999999996,Small,6.491700019683747,0.9852941176470588,Very Fast,0.001953125,0.03270296,0.7394867,0.0,0.1111111111068326,0.100713718096031,0.3111282248628753,0.0096264921059057,0.67569864,2.6393971,36.22277,0.0
Braviary,Normal,Flying,5.0,100,123,75,57,75,80,510,1.5,41.0,https://img.pokemondb.net/sprites/home/normal/2x/braviary.jpg,1.64,0.76,0.9302325581395348,298,132,180,150,23.14303350902815,66,0.2411764705882353,-23.0,7500,7500,82.54818122236564,82.46885877003191,18.22222222222222,27.333333333333332,Medium,7.215152873316835,0.9669421487603306,Fast,0.001953125,0.02803455,0.62950134,0.0,0.1111111111079803,0.1040533094980186,0.3369963369868415,0.0149337841641326,1.5480134,3.4718013,47.145866,0.0
Cobalion,Steel,Fighting,5.0,91,90,129,90,72,108,580,2.1,250.0,https://img.pokemondb.net/sprites/home/normal/2x/cobalion.jpg,0.6976744186046512,1.25,1.144067796610169,310,162,180,201,19.510680835549195,57,0.2224137931034482,-21.0,11739,6552,94.54847601066564,95.63927122643496,56.68934240362812,119.04761904761904,Large,8.205467973576008,0.9917355371900828,Very Fast,0.001953125,0.03548905,0.80236816,0.0,0.111111111106088,0.099780463131504,0.2811934900415374,0.0140144665454785,1.051728,2.604369,35.282703,0.0
Cinderace,Fire,,8.0,80,116,75,65,75,119,530,1.4,33.0,https://img.pokemondb.net/sprites/home/normal/2x/cinderace.jpg,1.5466666666666666,0.8666666666666667,1.4476885644768855,271,140,181,150,23.131508093219228,54,0.2245283018867924,-3.0,6000,6000,76.63094323935529,96.4508595681051,16.836734693877553,23.571428571428573,Medium,7.214197513137868,0.9620253164556962,Very Fast,0.001953125,0.03938584,0.8919983,0.0,0.1111111111044934,0.1076799350597987,0.3132817152880713,0.0148898153654026,1.3191909,2.9736362,38.082954,0.0
Helioptile,Electric,Normal,6.0,44,38,33,61,43,70,289,0.5,6.0,https://img.pokemondb.net/sprites/home/normal/2x/helioptile.jpg,1.1515151515151516,1.4186046511627908,1.5981735159817352,115,104,99,76,14.27468621955196,37,0.2422145328719723,-9.0,1452,1892,39.67147585062203,54.542765860736026,24.0,12.0,Small,4.005544005544006,0.9666666666666668,Average,0.001953125,0.035453916,0.8014374,0.0,0.1111111111051883,0.1139016335616792,0.3619402984881695,0.0117270788906328,1.4460986,3.1563542,38.889534,0.0
Regieleki,Electric,,8.0,80,100,50,100,50,200,580,1.2,145.0,https://img.pokemondb.net/sprites/home/normal/2x/regieleki.jpg,2.0,2.0,2.6315789473684212,230,150,200,100,55.37749241945384,150,0.3448275862068966,-100.0,4000,4000,58.48035476425731,125.99210498948727,100.69444444444444,120.83333333333334,Large,7.89478218418861,0.9493670886075948,Very Fast,0.001953125,0.03586588,0.8099518,0.0,0.1111111111041097,0.104313524070992,0.2690611215961524,0.0050409577816609,1.0030339,2.2581956,29.976236,0.0
Pancham,Fighting,,6.0,67,82,62,46,48,43,348,0.6,8.0,https://img.pokemondb.net/sprites/home/normal/2x/pancham.jpg,1.3225806451612905,0.9583333333333334,0.7049180327868853,211,94,128,110,15.11290838985005,39,0.2356321839080459,-15.0,4154,3216,58.421034519577965,54.535593840388785,22.22222222222222,13.333333333333334,Small,4.823284823284824,0.9833333333333332,Slow,0.001953125,0.035115253,0.7909546,0.0,0.1111111111051977,0.1246204134586209,0.4209686002969149,0.0138371474181033,1.374655,2.8966732,33.06932,0.0
Cyclizar,Dragon,Normal,9.0,70,95,65,85,65,121,501,1.6,63.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/cyclizar.png,1.4615384615384617,1.3076923076923077,1.5921052631578947,230,150,180,130,21.94310825749169,56,0.2415169660678642,-26.0,4550,4550,66.6256692377749,99.22991829766184,24.609374999999996,39.375,Medium,6.529690930984818,0.9891304347826086,Very Fast,0.001953125,0.038831737,0.87828064,0.0,0.1111111110863647,0.1305866549400547,0.4320712693915208,0.0066815144751266,0.91421795,2.0186677,23.462297,0.0
Pidgeot,Normal,Flying,1.0,83,80,75,70,70,101,479,1.5,39.5,https://img.pokemondb.net/sprites/home/normal/2x/pidgeot.jpg,1.0666666666666669,1.0,1.335978835978836,238,140,150,145,11.617515511789373,31,0.2108559498956158,-18.0,6225,5810,75.81336940427369,82.69954756264728,17.555555555555557,26.333333333333332,Medium,7.0215118325431165,0.9491525423728814,Very Fast,0.001953125,0.028759783,0.64331055,0.0,0.1111111111070955,0.1101698189922747,0.3306830502229605,0.0090350560170207,1.9400055,3.4173238,39.28052,0.0
Huntail,Water,,3.0,55,104,105,94,75,52,485,1.7,27.0,https://img.pokemondb.net/sprites/home/normal/2x/huntail.jpg,0.9904761904761904,1.2533333333333334,0.6004618937644343,264,169,198,180,23.777440288362975,53,0.2164948453608247,-1.0,5775,4125,75.66082700139965,79.80954695527305,9.34256055363322,15.882352941176473,Medium,7.129467296021578,0.926605504587156,Slow,0.001953125,0.03243104,0.7318878,0.0,0.1111111111066235,0.1059584878262936,0.3089660743009303,0.0056542810983176,1.4951818,3.34283,42.8798,0.0
Shiinotic,Grass,Fairy,7.0,60,45,80,90,100,30,405,1.0,11.5,https://img.pokemondb.net/sprites/home/normal/2x/shiinotic.jpg,0.5625,0.9,0.4,185,190,135,180,27.15695122800054,70,0.2469135802469135,-10.0,4800,6000,78.29735282337725,49.52890873341939,11.5,11.5,Medium,5.420904140148283,0.9558823529411764,Very Slow,0.001953125,0.032269537,0.72398376,0.0,0.1111111111055276,0.1054998353272489,0.2944723617942476,0.0085427135674099,1.2043502,2.6376867,34.7588,0.0
Burmy,Bug,,4.0,40,29,45,29,45,36,224,0.2,3.4,https://img.pokemondb.net/sprites/home/normal/2x/burmy.jpg,0.6444444444444445,0.6444444444444445,0.9574468085106382,114,74,58,90,7.284687135812125,16,0.2008928571428571,0.0,1800,1800,43.267487109222245,31.167322789559027,84.99999999999999,17.0,Small,3.033333333333333,0.967032967032967,Very Slow,0.001953125,0.03588384,0.81121826,0.0,0.1111111111039611,0.1100475994394133,0.3211068210861578,0.0064350064345923,0.8397032,1.9690242,26.587828,0.0
Porygon,Normal,,1.0,65,60,70,85,75,40,395,0.8,36.5,https://img.pokemondb.net/sprites/home/normal/2x/porygon.jpg,0.8571428571428571,1.1333333333333333,0.5633802816901409,195,160,145,145,15.302505241517371,45,0.2151898734177215,-10.0,4550,4875,69.88074934318423,58.86765316883335,57.031249999999986,45.625,Medium,5.790181991345577,0.9152542372881356,Slow,0.001953125,0.026720526,0.5944519,0.0,0.1111111111065815,0.1051610244841079,0.2788422339878172,0.0089686098651052,1.229324,3.1597006,41.572052,0.0
Tandemaus,Normal,,9.0,50,50,45,40,45,75,305,0.3,1.8,https://img.pokemondb.net/sprites/scarlet-violet/normal/tandemaus.png,1.1111111111111112,0.8888888888888888,1.6304347826086956,145,85,90,90,12.416387021459451,35,0.2459016393442623,-25.0,2250,2250,46.60848758930787,53.13292845913054,20.0,6.0,Small,3.975161145609519,0.9565217391304348,Average,0.001953125,0.038868703,0.8760681,0.0,0.1111111110817942,0.1576083503920988,0.5197889180686572,0.0079155672802333,0.93033624,2.7407622,29.560312,0.0
Chewtle,Water,,8.0,50,64,50,38,38,44,284,0.3,8.5,https://img.pokemondb.net/sprites/home/normal/2x/chewtle.jpg,1.28,1.0,0.9166666666666666,164,76,102,88,9.77070451229934,26,0.2253521126760563,-14.0,2500,1900,45.629026353869655,47.47577712319953,94.44444444444444,28.333333333333336,Small,3.865720931568216,0.9367088607594936,Slow,0.001953125,0.03407272,0.77082825,0.0,0.1111111111045674,0.1047986938810074,0.3227326266005457,0.0117785630146184,1.3928336,3.148911,40.08225,0.0
Pecharunt,Poison,Ghost,9.0,88,88,160,88,88,88,600,0.3,0.3,https://img.pokemondb.net/sprites/scarlet-violet/normal/pecharunt.png,0.55,1.0,0.859375,336,176,176,248,29.393876913398135,72,0.2666666666666666,-72.0,14080,7744,107.40597511338504,87.99999999999997,3.3333333333333335,1.0,Small,7.819989138903973,0.9891304347826086,Fast,0.001953125,0.03758932,0.85017395,0.0,0.1111111110889332,0.1294894956046265,0.4131736526121409,0.0,1.0088222,2.7158637,26.506573,0.0
Rowlet,Grass,Flying,7.0,68,55,55,50,50,42,320,0.3,1.5,https://img.pokemondb.net/sprites/home/normal/2x/rowlet.jpg,1.0,1.0,0.7553956834532374,178,100,105,105,8.6178110136314,26,0.2125,-13.0,3740,3400,57.18479064871315,48.699816866889584,16.666666666666668,5.0,Small,4.283183518141854,0.9705882352941176,Slow,0.001953125,0.032494795,0.73269653,0.0,0.1111111111063688,0.1064894762960821,0.2953478446310137,0.0093896713611015,1.2831302,3.3847296,39.983692,0.0
Pawmi,Electric,,9.0,45,50,20,40,25,60,240,0.3,2.5,https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmi.png,2.5,1.6,1.6666666666666667,115,65,90,45,15.1657508881031,40,0.25,-10.0,900,1125,28.23108086643085,49.32424148660939,27.77777777777778,8.333333333333334,Small,3.1279956555615893,0.967391304347826,Average,0.001953125,0.03948047,0.8931427,0.0,0.1111111110777443,0.1573260251518034,0.5195195193635076,0.0030030030021012,0.88055986,2.4127645,24.374008,0.0
Crabominable,Fighting,Ice,7.0,97,132,77,62,67,43,478,1.7,180.0,https://img.pokemondb.net/sprites/home/normal/2x/crabominable.jpg,1.7142857142857142,0.9253731343283582,0.4942528735632184,306,129,194,144,31.187604375242845,89,0.2761506276150627,-35.0,7469,6499,79.39242864438353,70.60108230223476,62.28373702422146,105.88235294117648,Large,6.398005380224394,0.9852941176470588,Slow,0.001953125,0.037120838,0.8397064,0.0,0.11111111110526,0.1084545692756938,0.3496577145682118,0.0115850447597901,0.91352266,2.6205184,30.422543,0.0
Lucario,Fighting,Steel,4.0,70,110,70,115,70,90,525,1.2,54.0,https://img.pokemondb.net/sprites/home/normal/2x/lucario.jpg,1.5714285714285714,1.6428571428571428,1.0344827586206895,250,185,225,140,20.91650066335189,45,0.219047619047619,-5.0,4900,4900,69.99999999999999,104.41855485595104,37.5,45.0,Medium,7.109374999999999,0.989010989010989,Fast,0.001953125,0.035332855,0.79904175,0.0,0.111111111106097,0.102656427437251,0.3018953068455823,0.0135379061365732,1.3281662,3.2024188,40.625214,0.0
Zigzagoon,Normal,,3.0,38,30,41,30,41,60,240,0.4,17.5,https://img.pokemondb.net/sprites/home/normal/2x/zigzagoon.jpg,0.7317073170731707,0.7317073170731707,1.6666666666666667,109,71,60,82,11.009087155618309,30,0.25,-19.0,1558,1558,39.97456716603447,37.797631496846186,109.375,43.75,Small,3.5279838165879975,0.8807339449541285,Average,0.001953125,0.034754973,0.7845917,0.0,0.1111111111061441,0.114833932175163,0.3822083146901114,0.0174340634770928,0.79193664,1.8836657,26.201418,0.0
Eldegoss,Grass,,8.0,60,50,90,80,120,60,460,0.5,2.5,https://img.pokemondb.net/sprites/home/normal/2x/eldegoss.jpg,0.5555555555555556,0.6666666666666666,0.75,200,200,130,210,25.819888974716115,70,0.2608695652173913,-30.0,5400,7200,86.53497421844448,62.14465011907716,10.0,5.0,Small,6.261378973666829,0.9367088607594936,Average,0.001953125,0.03690205,0.83509827,0.0,0.1111111111055694,0.1168142261878708,0.3381546134494685,0.0079800498749137,1.1180844,2.7759302,34.66531,0.0
Tranquill,Normal,Flying,5.0,62,77,62,50,42,65,358,0.6,15.0,https://img.pokemondb.net/sprites/home/normal/2x/tranquill.jpg,1.2419354838709675,1.1904761904761905,1.1092150170648465,201,92,127,104,12.209286083414815,35,0.2150837988826815,-12.0,3844,2604,54.45163062471089,63.017044183233224,41.66666666666667,25.0,Small,5.0647543698969155,0.9669421487603306,Average,0.001953125,0.03176008,0.7132416,0.0,0.1111111111064425,0.1062991277025654,0.3256302520871584,0.0121848739490678,1.8593305,3.5988219,38.796158,0.0
Ninjask,Bug,Flying,3.0,61,90,45,50,50,160,456,0.8,12.0,https://img.pokemondb.net/sprites/home/normal/2x/ninjask.jpg,2.0,1.0,2.702702702702702,196,100,140,95,44.24929377967517,115,0.3508771929824561,-70.0,2745,3050,51.58270557971291,89.62809493114327,18.749999999999996,15.0,Small,6.7031692515171954,0.9724770642201834,Very Fast,0.001953125,0.03399405,0.7676239,0.0,0.1111111111069558,0.1232780155854598,0.4027673896633221,0.01047120418809,1.6819487,3.4022503,45.08724,0.0
Mareanie,Poison,Water,7.0,50,53,62,43,52,45,305,0.4,8.0,https://img.pokemondb.net/sprites/home/normal/2x/mareanie.jpg,0.8548387096774194,0.8269230769230769,0.8653846153846154,165,95,96,114,6.735478206235,19,0.2032786885245901,-9.0,3100,2600,54.423735317254824,46.80787726269163,49.99999999999999,20.0,Small,4.082409290728954,0.9705882352941176,Slow,0.001953125,0.02928167,0.6550598,0.0,0.1111111111062314,0.1097719199767998,0.3394817742494738,0.0065876152829781,1.6122093,3.0281649,28.29407,0.0
Bisharp,Dark,Steel,5.0,65,125,100,60,70,70,490,1.6,70.0,https://img.pokemondb.net/sprites/home/normal/2x/bisharp.jpg,1.25,0.8571428571428571,0.8333333333333334,290,130,185,170,25.4296414970142,65,0.2551020408163265,-25.0,6500,4550,76.91371680981176,80.67143230122717,27.343749999999996,43.75,Medium,6.932205701814214,0.9834710743801652,Average,0.001953125,0.036815397,0.8332977,0.0,0.1111111111039977,0.1066799429423504,0.315620998699384,0.0108834827137718,1.7338818,3.8017917,36.069016,0.0
Dustox,Bug,Poison,3.0,60,50,70,50,90,65,385,1.2,31.6,https://img.pokemondb.net/sprites/home/normal/2x/dustox.jpg,0.7142857142857143,0.5555555555555556,1.015625,180,140,100,160,14.972196454317135,40,0.2337662337662337,-20.0,4200,5400,72.30426792525688,54.56964415305528,21.944444444444446,26.333333333333336,Medium,5.659474039109913,0.9908256880733946,Average,0.001953125,0.032346714,0.7313385,0.0,0.1111111111065216,0.1182183426550089,0.3791821561181668,0.0148698884752222,1.0258865,3.217685,46.548367,0.0
Kabuto,Rock,Water,1.0,30,80,90,55,45,55,355,0.5,11.5,https://img.pokemondb.net/sprites/home/normal/2x/kabuto.jpg,0.8888888888888888,1.2222222222222223,0.9166666666666666,200,100,135,135,22.229859798628212,60,0.2535211267605634,-10.0,2700,1350,49.52890873341939,62.3167968436975,46.0,23.0,Small,5.203834447918176,0.9745762711864406,Slow,0.001953125,0.02867858,0.63905334,0.0,0.1111111111066326,0.1137697230965549,0.3079403466220097,0.0104796453038903,1.9078546,3.847729,35.5166,0.0
Venusaur,Grass,Poison,1.0,80,82,83,100,100,80,525,2.0,100.0,https://img.pokemondb.net/sprites/home/normal/2x/venusaur.jpg,0.9879518072289156,1.0,0.898876404494382,245,200,182,183,9.751922887307918,20,0.1904761904761904,0.0,6640,8000,87.24141342909672,86.88962971537222,25.0,50.0,Medium,7.695811507484627,0.9322033898305084,Fast,0.001953125,0.027892202,0.6276703,0.0,0.1111111111072862,0.1149956839260728,0.3762478485240534,0.0117039586915076,0.9546981,2.5195708,27.753647,0.0
Morgrem,Dark,Fairy,8.0,65,60,45,75,55,70,370,0.8,12.5,https://img.pokemondb.net/sprites/home/normal/2x/morgrem.jpg,1.3333333333333333,1.3636363636363635,1.1666666666666667,170,130,135,100,10.801234497346432,30,0.2027027027027027,-5.0,2925,3575,54.38713561871312,68.04092115953365,19.531249999999996,15.625,Small,5.036326565775493,0.9620253164556962,Average,0.001953125,0.03431522,0.77575684,0.0,0.1111111111072557,0.1063186396871416,0.3174878556447784,0.0093684941009934,1.0254679,2.4926765,33.240074,0.0
Meditite,Fighting,Psychic,3.0,30,40,55,40,55,60,280,0.6,11.2,https://img.pokemondb.net/sprites/home/normal/2x/meditite.jpg,0.7272727272727273,0.7272727272727273,1.3636363636363635,125,95,80,110,11.690451944500122,30,0.2142857142857142,-5.0,1650,1650,44.938186735378395,45.788569702133266,31.11111111111111,18.666666666666668,Small,4.115981119352663,0.981651376146789,Average,0.001953125,0.034104854,0.76997375,0.0,0.1111111111067349,0.1056839913345566,0.2993304450453198,0.0126033871598029,1.6167638,3.6772022,41.66195,0.0
Vullaby,Dark,Flying,5.0,70,55,75,45,65,60,370,0.5,9.0,https://img.pokemondb.net/sprites/home/normal/2x/vullaby.jpg,0.7333333333333333,0.6923076923076923,0.967741935483871,200,110,100,140,10.801234497346432,30,0.2027027027027027,-5.0,5250,4550,69.88074934318423,52.95522502989093,36.0,18.0,Small,5.234522672798488,0.9834710743801652,Average,0.001953125,0.03444483,0.77923584,0.0,0.1111111111058075,0.1050800814906346,0.3026252983149105,0.012410501192725,1.6123332,2.952339,31.633274,0.0
Heliolisk,Electric,Normal,6.0,62,55,52,109,94,109,481,1.0,21.0,https://img.pokemondb.net/sprites/home/normal/2x/heliolisk.jpg,1.0576923076923077,1.1595744680851063,1.46505376344086,169,203,164,146,26.87315885166213,57,0.2266112266112266,0.0,3224,5828,67.16983718146527,86.77711920001238,21.0,21.0,Medium,6.666666666666668,0.9666666666666668,Very Fast,0.001953125,0.03778019,0.8553772,0.0,0.1111111111027944,0.1032283724341238,0.3113772454856753,0.0112275449093392,1.7508528,3.7510402,40.66093,0.0
Shroodle,Poison,Normal,9.0,40,65,35,40,35,75,290,0.2,0.7,https://img.pokemondb.net/sprites/scarlet-violet/normal/shroodle.png,1.8571428571428572,1.1428571428571428,1.744186046511628,140,75,105,70,17.224014243685083,40,0.2586206896551724,-10.0,1400,1400,36.59305710022971,57.98889997648996,17.499999999999996,3.4999999999999996,Small,3.77966141713692,0.9782608695652174,Average,0.001953125,0.04183433,0.9474335,0.0,0.111111111043771,0.1157700910966597,0.3757575755298439,0.0,0.7623853,1.9681723,21.500774,0.0
Toxicroak,Poison,Fighting,4.0,83,106,65,86,65,85,490,1.3,44.4,https://img.pokemondb.net/sprites/home/normal/2x/toxicroak.jpg,1.6307692307692307,1.323076923076923,1.0493827160493827,254,151,192,130,15.357951252255836,41,0.2163265306122449,-20.0,5395,5395,70.51826229105005,91.84899614231507,26.272189349112423,34.15384615384615,Medium,6.635416666666666,0.989010989010989,Fast,0.001953125,0.033515405,0.75746155,0.0,0.1111111111062206,0.1112764713727316,0.3301056337882876,0.009242957746072,1.4606937,3.6474009,40.129227,0.0
Iron Valiant,Fairy,Fighting,9.0,74,130,90,120,60,116,590,1.4,35.0,https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-valiant.png,1.4444444444444444,2.0,1.2236286919831223,294,180,250,150,27.983328370061106,70,0.2203389830508474,-10.0,6660,4440,73.6560615715289,121.8599126622766,17.85714285714286,25.0,Medium,7.689655986588907,0.9891304347826086,Very Fast,0.001953125,0.038439125,0.86997986,0.0,0.1111111110934464,0.1229703310827258,0.3513513512954926,0.0031796502379682,1.1464779,2.5797436,26.694227,0.0
Prinplup,Water,,4.0,64,66,68,81,76,50,405,0.8,23.0,https://img.pokemondb.net/sprites/home/normal/2x/prinplup.jpg,0.9705882352941176,1.0657894736842106,0.704225352112676,198,157,147,144,10.72846680565308,31,0.2,-5.0,4352,4864,69.15668377398323,64.41687507056822,35.93749999999999,28.75,Medium,5.484374999999999,0.9230769230769232,Slow,0.001953125,0.031902187,0.7189636,0.0,0.1111111111064968,0.1108732456780576,0.3264119601193351,0.0070598006641586,1.5684717,3.21337,35.89776,0.0
