Name,Primary_Type,Secondary_Type,Generation,HOG_427,HOG_562,HOG_1418,HOG_1840,HOG_1848,HOG_1872,HOG_1991,HOG_1998,HOG_2005,HOG_2011
Regidrago,Dragon,,8.0,0.0,0.0,0.2829150672852317,0.3748454187484807,0.0854505583973536,0.0,0.0,0.0,0.0,0.0
Steenee,Grass,,7.0,0.0,0.2607892773531086,0.0,0.655084289487188,0.3370562140972133,0.0,0.36380868741709,0.0,0.0,0.0
Magneton,Electric,Steel,1.0,0.3516836355372926,0.4996223991565125,0.0,0.532062279256305,0.7806251741500606,0.4218203152046378,0.0,0.0349488776199383,0.0,0.0
Swablu,Normal,Flying,3.0,0.6462867878088058,0.1819523667238629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitmontop,Fighting,,2.0,0.389114655742988,0.0504344441467247,0.0931617689713263,0.1209944186791052,0.4194481900601319,0.8931936560298612,0.0992832434608947,0.1042227518019858,0.0,0.0
Zweilous,Dark,Dragon,5.0,0.1432712542510826,0.497196790650842,0.0,0.0642354958466623,0.0644955206665726,0.1187763410305537,0.0,0.0,0.285317007845608,0.3669551459269943
Melmetal,Steel,,7.0,0.0,0.0,0.3816776911959079,0.4066498677501455,0.3777583289439676,0.3721735031063222,0.0,0.0153458540767516,0.0,0.198984095923419
Garganacl,Rock,,9.0,0.0,0.0,0.0,0.0,0.8576393305945305,0.6951057628024752,0.02229975015875,0.0,0.0330183685508975,0.0997958034141533
Shiinotic,Grass,Fairy,7.0,0.5815783051574499,0.5154311405975238,0.0,0.4164399536555483,0.0,0.6301097867984441,0.1675600051987568,0.366727418260151,0.283463942391006,0.0
Spiritomb,Ghost,Dark,4.0,0.6348472536153209,0.1463380143699092,0.0,0.2485334762707411,0.0217357328420533,0.5092819216287195,0.0274423452698897,0.0853946259803509,0.061378420051718,0.0
Overqwil,Dark,Poison,8.0,0.0,0.0,0.0,0.7048855742738768,0.5636662047861777,0.0,0.0,0.0,0.0,0.0
Dartrix,Grass,Flying,7.0,0.6424718194194791,0.0576664358731739,0.0570727193712679,0.4808754521725201,0.0290769279493778,0.0,0.6926817592865386,0.0,0.0,0.0
Yamper,Electric,,8.0,0.0,0.1556318085648419,0.0,0.3401211853312361,0.113692818188992,0.1431453936660912,0.1280023078432054,0.3702091293997505,0.0263988544189363,0.0
Basculegion,Water,Ghost,8.0,0.0,0.0,0.544074736349494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houndstone,Ghost,,9.0,0.0,0.0,0.0,0.1926432450701406,0.4086826220462257,0.3226823631652493,0.0400408704583993,0.0,0.0,0.0
Exeggcute,Grass,Psychic,1.0,0.0,0.0,0.0826968941538658,0.8010124777648018,0.1499069764241083,0.1645743933005987,0.1399977297265476,0.0729859303366125,0.0364316713075877,0.6436236133137352
Aggron,Steel,Rock,3.0,0.4756888496857877,0.2644498796932139,0.5773502689490632,0.4022030884042636,0.4039937644116914,0.0652157803831892,0.0,0.0,0.3315650424545174,0.3837208315036452
Leavanny,Bug,Grass,5.0,0.1414462894128889,0.0356614976476146,0.0,0.0,0.3449537661305966,0.0,0.5226683816072422,0.3929101234996697,0.0,0.0
Bronzong,Steel,Psychic,4.0,0.0,0.353553390538031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delibird,Ice,Flying,2.0,0.1487074224898041,0.3623623209263393,0.0,0.0211037230140664,0.1914746857458481,0.4345402927656575,0.0157365953973276,0.1177754368100843,0.3688172534173842,0.0
Snivy,Grass,,5.0,0.7694512338877282,0.3881012806190735,0.0,0.3855810463944346,0.0659651536581191,0.4300065170211578,0.2597120357920633,0.0,0.0,0.0
Lairon,Steel,Rock,3.0,0.0,0.0,0.0132406913565188,0.7071067807446058,0.2031272943422113,0.3935335353550941,0.4380013353404772,0.3194667863168894,0.1629729227616462,0.0
Sawsbuck,Normal,Grass,5.0,0.0,0.1587087878485956,0.99999999875,0.3495331190811338,0.2976603025400436,0.7142184364801708,0.4451504039941495,0.0697637505722788,0.0,0.0
Muk,Poison,,1.0,0.0,0.0,0.99999999875,0.0483815866341806,0.0131482003794635,0.543069754735824,0.0,0.0410133055761053,0.0660923820584826,0.0
Lurantis,Grass,,7.0,0.2305888299473972,0.4141215819262535,0.0,0.5416510789880333,0.6535768354374684,0.5095526462225554,0.0291384828394644,0.4707206725667824,0.0,0.0
Diancie,Rock,Fairy,6.0,0.4294149174481595,0.1586224075193147,0.0,0.1477660180312515,0.7071067807446058,0.0,0.0,0.0,0.0,0.0
Beheeyem,Psychic,,5.0,0.0445075538216748,0.066182476206885,0.0,0.0459244216495392,0.1795710715398712,0.3791246564591943,0.0,0.4004216228099394,0.0,0.0
Stakataka,Rock,Steel,7.0,0.4239774627318551,0.44893444185304,0.0991303085913878,0.9816903954962268,0.4216325317645337,0.4373988402660401,0.4540266306272986,0.3091210947237611,0.0324159744369882,0.3580045818702755
Clodsire,Poison,Ground,9.0,0.0,0.0,0.0,0.0398325431916153,0.0041563674770376,0.2408957417305337,0.4135322523061036,0.3895669246254377,0.3435151963318625,0.4290094540443179
Lillipup,Normal,,5.0,0.3029936866244286,0.3893818834158953,0.0,0.4480958461735117,0.353553390538031,0.3758207762789648,0.3991649070471007,0.1147335748515812,0.4283407511806285,0.4374294951977947
Toedscool,Ground,Grass,9.0,0.0,0.0,0.0,0.0,0.5755048206741998,0.0,0.1806201835302732,0.3239642248766349,0.0,0.0
Noibat,Flying,Dragon,6.0,0.0657877878711675,0.4942662984893737,0.0,0.6204135473962765,0.4166358233943766,0.0,0.0,0.0,0.0,0.0
Mudbray,Ground,,7.0,0.1226463846002871,0.3834767639076807,0.0,0.4654797704388484,0.4222968974943328,0.3755661186360569,0.0,0.6677338733289068,0.0282208088194941,0.7044607243948401
Nickit,Dark,,8.0,0.0,0.0,0.0,0.3034825200237341,0.3785001117979741,0.4799312825026269,0.3672251751911212,0.2279414117286858,0.0,0.2190822470789916
Sableye,Dark,Ghost,3.0,0.0,0.0106486050094017,0.0,0.6853266472151388,0.3728436554707059,0.8971838912105891,0.4754628519545029,0.3500798625073148,0.3849289630117741,0.0674523312634891
Sneasel,Dark,Ice,2.0,0.0551719351107968,0.3170491876841043,0.0451105059800242,0.0,0.4733575080315067,0.4391006955533991,0.0,0.0,0.0,0.0
Heatran,Fire,Steel,4.0,0.0,0.0,0.5487795667568013,0.99999999875,0.3112354808897361,0.2387580291887776,0.0,0.3682583045869162,0.0031758648016464,0.7071067807446058
Cosmoem,Psychic,,7.0,0.5256457194787864,0.521183410763862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Starmie,Water,Psychic,1.0,0.20554325448733,0.4406442641232895,0.5626664043049516,0.7029603249288967,0.1026738324411708,0.4392387280776987,0.0,0.0,0.0,0.0
Masquerain,Bug,Flying,3.0,0.0,0.0,0.457595099282916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inkay,Dark,Psychic,6.0,0.3431359368398349,0.4584230998998439,0.0,0.1010379239844599,0.0,0.0,0.0,0.0,0.0,0.0
Cetoddle,Ice,,9.0,0.0,0.0,0.0,0.3943873685778031,0.0551377028454655,0.3326048126794723,0.3089823218205034,0.004207221778457,0.5556574164964101,0.4599078975344021
Aipom,Normal,,2.0,0.0,0.4919818310995006,0.3828589294175938,0.0196109249273464,0.1812553686840186,0.3730745710850502,0.2020502400222062,0.5398963742881984,0.0560418881879225,0.0
Cranidos,Rock,,4.0,0.0,0.0729472629003139,0.0,0.1869635989371012,0.5203424691673049,0.0,0.0,0.0,0.0,0.0
Tentacool,Water,Poison,1.0,0.4835704061255934,0.2072370701901467,0.6207483106463307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelmet,Bug,,5.0,0.0,0.0,0.0825451452964166,0.1122382222672657,0.2109256445212901,0.5051794666536208,0.4751899921501018,0.2374537135066869,0.0334224669769861,0.0
Taillow,Normal,Flying,3.0,0.0,0.0,0.0178622564398393,0.4281326623000792,0.0922406969726471,0.0325809737406303,0.4753876707953152,0.0286075536169154,0.0,0.1645969996658811
Dialga,Steel,Dragon,4.0,0.6301378006398877,0.1297966299418619,0.4384412301508181,0.9687219607342346,0.6980966621694955,0.2452113961996705,0.3548458627596982,0.1142573901238725,0.2435196910666526,0.0
Vivillon,Bug,Flying,6.0,0.0,0.0251021885770272,0.0,0.059670297342547,0.0904021955721358,0.4786342145562944,0.0,0.0,0.0,0.0
Monferno,Fire,Fighting,4.0,0.2308472575309621,0.0361773995154183,0.3889031472501515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goomy,Dragon,,6.0,0.0,0.0,0.0,0.0316806568898685,0.0186522187431793,0.3801885257346873,0.0141187419317318,0.0207003467636542,0.0686605316465304,0.3823664259053158
Silvally,Normal,,7.0,0.1891488345245165,0.4914970360608273,0.0,0.4325596072602923,0.3975110145428736,0.4573564440660629,0.0074650207719303,0.0796646295704066,0.406249471362274,0.4657841490123295
Gholdengo,Steel,Ghost,9.0,0.0,0.0,0.0,0.4280573230253912,0.4435944375768912,0.0,0.4287785923065615,0.1496910445207147,0.0,0.0
Sliggoo,Dragon,,6.0,0.7028552032132793,0.0325364419165907,0.0,0.0670531805733276,0.0902469989441368,0.419920425604011,0.0432629888684225,0.1032209122813645,0.1243378409951681,0.0
Eternatus,Poison,Dragon,8.0,0.3738384039241181,0.1297001569380961,0.655525224968356,0.4260626780664204,0.0,0.0,0.0,0.0,0.0,0.0
Scolipede,Bug,Poison,5.0,0.1904624699712147,0.3661015596473745,0.0,0.0515443510868422,0.04334534616516,0.4856601678316825,0.304370938862736,0.0574208138622826,0.2238294651877526,0.0
Flamigo,Flying,Fighting,9.0,0.0,0.0,0.0,0.0,0.99999999875,0.0,0.243143742391702,0.0,0.0,0.0
Lopunny,Normal,,4.0,0.0199024059422687,0.111927739405379,0.0,0.49999999984375,0.1829454756914217,0.4818135467271314,0.3996706219553825,0.0967289134792347,0.0,0.0
Celebi,Psychic,Grass,2.0,0.0,0.5884497769494464,0.0,0.1646597995371121,0.4468878948671251,0.0,0.0,0.0,0.0,0.0
Necrozma,Psychic,,7.0,0.0,0.0,0.5785263384290957,0.4172913311478272,0.6679553037354196,0.3849552843358608,0.0,0.0166486437339892,0.5647625947252547,0.2028057886367814
Nidoran♂,Poison,,1.0,0.0,0.4551554160604746,0.0,0.224355369811863,0.0229611481671058,0.0565401778234078,0.0815539726479377,0.1771726663457128,0.4349064348467525,0.4497045250448404
Grimmsnarl,Dark,Fairy,8.0,0.2958909701841358,0.3702730682834538,0.4277709510515,0.4682811838775857,0.4490098863789453,0.1797304853797583,0.0,0.1817247484194747,0.6231499562551497,0.2356500242697402
Turtonator,Fire,Dragon,7.0,0.0949012498771603,0.3818393263364926,0.1948787443962912,0.4243761908419702,0.4523011131874446,0.0,0.0,0.0,0.0,0.0
Blitzle,Electric,,5.0,0.0,0.0,0.0,0.5417403498117197,0.4118344302267375,0.0,0.417656075612661,0.0308136267613137,0.0,0.0
Magearna,Steel,Fairy,7.0,0.1143741705420352,0.3776401396515833,0.0,0.0,0.2885557262361716,0.0,0.0,0.0,0.0,0.0
Brambleghast,Grass,Ghost,9.0,0.0,0.0,0.0,0.4642683822897206,0.3857403200980014,0.1332433293445571,0.1781873473014971,0.1953406877773335,0.0,0.0
Fletchinder,Fire,Flying,6.0,0.0,0.0,0.0,0.0583072547578064,0.1233359876763603,0.99999999875,0.0068541192640106,0.0364817906643324,0.0,0.0
Kingambit,Dark,Steel,9.0,0.0,0.0596623046152157,0.0,0.3962863857155904,0.3711911271229184,0.3590806009862661,0.0848952307398087,0.3904816764969397,0.4488915589313411,0.0
Pyukumuku,Water,,7.0,0.0,0.0,0.1628329116388501,0.0,0.0,0.2517313230571725,0.007003348830673,0.0322867133440539,0.0490297840960727,0.791237638268982
Primarina,Water,Fairy,7.0,0.0,0.4324748478998216,0.0604985908872647,0.4591239770975227,0.5070918587176474,0.0,0.0,0.0,0.0,0.0
Exploud,Normal,,3.0,0.2703091222341535,0.334540797490788,0.1905696567467739,0.5278268598928155,0.6502506350158375,0.3681628783211206,0.5193672551356004,0.2662936396451293,0.3972123059861948,0.4157759666853197
Crawdaunt,Water,Dark,3.0,0.0828618663116999,0.3653683745101057,0.5676718916972424,0.0820433748235385,0.487259938321104,0.7063859141957204,0.152458228104851,0.7232139647483153,0.2363513228832178,0.4126916971170915
Ralts,Psychic,Fairy,3.0,0.04240412111734,0.0720683512236293,0.0,0.6717186856896037,0.6026871048864032,0.2140364811579835,0.0348676591960919,0.0452425678851771,0.0524491430489996,0.011240610692336
Gliscor,Ground,Flying,4.0,0.059217420640501,0.1590295067715305,0.0,0.0,0.6918664462386329,0.1869834974923618,0.0,0.0,0.348851177004586,0.0
Carvanha,Water,Dark,3.0,0.0203082667710026,0.2231983786273406,0.0,0.5426565496036448,0.5220852752331394,0.0,0.0,0.0,0.0,0.0
Lechonk,Normal,,9.0,0.0,0.0,0.0,0.4282648852171745,0.3803183105365627,0.5707395245167918,0.3518837638755507,0.3002823281631775,0.0,0.0
Magmortar,Fire,,4.0,0.1600365071802339,0.1808638289358286,0.4008239227141307,0.0,0.5512748291021253,0.4241255092573932,0.0327391630087921,0.4158951961323869,0.4831730294929487,0.0
Froslass,Ice,Ghost,4.0,0.2286505877651636,0.4223454729015648,0.0,0.3531495825072808,0.3861493957335144,0.4311944370556428,0.0744431538424022,0.2373231754851017,0.37416715104653,0.0
Zigzagoon,Normal,,3.0,0.0,0.0,0.2491910588227311,0.3885026945405334,0.3633181721445772,0.5766193212871389,0.0,0.0,0.0,0.0
Groudon,Ground,,3.0,0.0,0.0,0.3713724561938555,0.5361509946704074,0.6604357452949596,0.3878479642231361,0.0,0.5724432804264017,0.0,0.0
Abomasnow,Grass,Ice,4.0,0.3768730463536348,0.130825971998929,0.0,0.336414134554043,0.0875688620905246,0.227300757197905,0.4240495111573566,0.2403306000749905,0.4187479323022921,0.4118820707825086
Nymble,Bug,,9.0,0.0,0.0,0.0,0.387767664642895,0.5089070829483965,0.6941686947806258,0.3801955512438343,0.0,0.0500074850191874,0.0
Lapras,Water,Ice,1.0,0.1488088041993796,0.4180624209076547,0.1537371590093265,0.0715122586294503,0.095709739991374,0.0660290200141116,0.27848308059485,0.2872251590249105,0.678697652500141,0.2547861453575598
Grumpig,Psychic,,3.0,0.1577403582969878,0.4578915438958648,0.0,0.4217774365655249,0.4176530251263244,0.4382795295988742,0.0094840261116061,0.0569810119985202,0.0598524345718475,0.0
Lycanroc,Rock,,7.0,0.0,0.0,0.0070054073603598,0.5052323662841349,0.2408906595491469,0.99999999875,0.3575835322439399,0.0707205763462125,0.0,0.0
Binacle,Rock,Water,6.0,0.0,0.0,0.0,0.4156096363325108,0.420580857177467,0.4966740076520335,0.0966765312482559,0.0314709455968996,0.0697276022034509,0.1604225128570438
Dewott,Water,,5.0,0.672153996463802,0.4702784970792356,0.0,0.0378110281315364,0.0413200490451041,0.2385690852332865,0.0,0.0,0.5198937963913286,0.7183829761572247
Nihilego,Rock,Poison,7.0,0.2000077343454253,0.5637387468536798,0.0,0.5418508619166438,0.4965675580604773,0.0,0.0,0.0,0.0,0.0
Kabuto,Rock,Water,1.0,0.0,0.0,0.0378278985515941,0.4305027012907992,0.0177693885567419,0.1618304164124382,0.0,0.6637503804327531,0.554561961316428,0.6642891034823781
Frogadier,Water,,6.0,0.0,0.0046434481913144,0.0,0.0,0.2983127832322302,0.1777891003255785,0.0,0.1568885330929026,0.0,0.6219692143610591
Vulpix,Fire,,1.0,0.0,0.4218812064395647,0.0,0.5563420909166491,0.4302830313388187,0.7057015285665253,0.3949470357809144,0.0775077373249292,0.0,0.0
Moltres,Fire,Flying,1.0,0.0,0.3020061718244118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Munna,Psychic,,5.0,0.0,0.6017474576508147,0.059354586814564,0.2374773071091056,0.0859750895910468,0.0,0.0,0.0,0.0,0.0
Clobbopus,Fighting,,8.0,0.0,0.0,0.0387076177315606,0.4128447128521383,0.3549448877963055,0.0630019971321181,0.1833524508654438,0.2486137993193738,0.4246132061910124,0.4581007336066967
Eiscue,Ice,,8.0,0.5085678036408771,0.0981631872582893,0.0,0.1410387404749355,0.2366962081842597,0.476500197810674,0.5486040132632357,0.4016498863299157,0.0,0.0
Comfey,Fairy,,7.0,0.3879505504318765,0.3314578477722552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferrothorn,Grass,Steel,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drapion,Poison,Dark,4.0,0.0,0.0,0.4634468866417686,0.4924845631526913,0.2112899327074586,0.2042876852626211,0.510681687525522,0.0,0.4507964838984686,0.4055782751277557
Ursaring,Normal,,2.0,0.0,0.2836669089255388,0.0,0.1865559763223323,0.4683951223160238,0.142370281256009,0.1764448201845204,0.5740711009623203,0.353553390538031,0.3554497803866855
Smoliv,Grass,Normal,9.0,0.0,0.0,0.0,0.4104662829621081,0.4259570204620095,0.0,0.1292393132790579,0.0,0.0,0.0
Machop,Fighting,,1.0,0.0,0.1812296618787858,0.0,0.9819534176819822,0.6455830058018726,0.5932420376515789,0.0092491470398485,0.353553390538031,0.0,0.0
Koraidon,Fighting,Dragon,9.0,0.0141261641762638,0.4981608100694619,0.0,0.4595012338156568,0.0,0.4084783193198666,0.0608134532464699,0.3235113119326631,0.3692635094113025,0.1993291347840856
Relicanth,Water,Rock,3.0,0.0800053456284633,0.5384640345180554,0.3278782124831146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ting-Lu,Dark,Ground,9.0,0.0,0.0,0.0,0.4316617850651883,0.8704027003776813,0.550711522320347,0.0,0.3945192481303297,0.0355748253141581,0.0
Sewaddle,Bug,Grass,5.0,0.0839210594085318,0.3630990243669428,0.0,0.0,0.0,0.1013173837707066,0.0,0.9999999979005856,0.0,0.0
Electrike,Electric,,3.0,0.0,0.0,0.223373239587493,0.3160117851746861,0.4774333190121496,0.6730199512056204,0.1110991508665189,0.0465048403118955,0.0716721123162646,0.2587714371210407
Tyrogue,Fighting,,2.0,0.4433627140086515,0.2257655642807148,0.0,0.1732388008401528,0.1146905475144614,0.0,0.0639778958390553,0.1229638006353351,0.0,0.0
Klefki,Steel,Fairy,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whimsicott,Grass,Fairy,5.0,0.4414014367804217,0.2616055896583769,0.0691991569803354,0.393812625541979,0.0,0.1874848298806004,0.0532283549885394,0.0472395309857142,0.1025834005259339,0.1164111810745519
Duskull,Ghost,,3.0,0.0566372593530977,0.1936628096839815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pelipper,Water,Flying,3.0,0.6820574736463985,0.3846856152848666,0.0,0.0,0.0,0.4529830843338968,0.0,0.0,0.0,0.6937563700975936
Barbaracle,Rock,Water,6.0,0.1753426174856521,0.4992953640364329,0.4486361380404434,0.4871436978195974,0.8134729175847171,0.1029276690202113,0.0,0.2569822290697962,0.4318198825757743,0.1596833381770138
Blaziken,Fire,Fighting,3.0,0.158189136956238,0.5274447492922213,0.0,0.4165838345113908,0.4730672115623833,0.0,0.0,0.0,0.0,0.0
Gothorita,Psychic,,5.0,0.3837381004156245,0.1920271310572734,0.0,0.99999999875,0.6342447797727488,0.0,0.4397173511120598,0.0420057053156832,0.0,0.0
Paras,Bug,Grass,1.0,0.0,0.1031971430478808,0.0387392630208433,0.0,0.7071067807446058,0.1411339257557789,0.3667873292992333,0.045727348374819,0.0812600954442625,0.5773502689490632
Unfezant,Normal,Flying,5.0,0.4368738807319204,0.1729006846172052,0.0,0.3799759611999287,0.3580050436760525,0.0,0.3216151795582247,0.0,0.0,0.0
Mr. Rime,Ice,Psychic,8.0,0.6666418834892068,0.4844386582523952,0.0,0.4457581894162082,0.5553870197508853,0.4152585630538458,0.165711521169686,0.1296886736003496,0.2759375280172277,0.0
Mandibuzz,Dark,Flying,5.0,0.1766655205736301,0.5358860318903911,0.0,0.1577839750538045,0.3700912676231429,0.4744764581617899,0.414418161327343,0.4465068254448567,0.1899691301041185,0.0
Rotom,Electric,Ghost,4.0,0.0281765918139093,0.0203375320517531,0.99999999875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shroomish,Grass,,3.0,0.0,0.0,0.0,0.0868277937283311,0.2599799730658967,0.3799724899682113,0.3988286387299278,0.0099362782714339,0.1173715812060537,0.1146369787573128
Blissey,Normal,,2.0,0.0875703447617137,0.0357895893552756,0.0,0.3732686824398792,0.695789533284144,0.6242486067789379,0.0,0.1448131538369413,0.0,0.0
Dewpider,Water,Bug,7.0,0.3252419784700988,0.4643099251841956,0.0,0.5213319654286775,0.1138698224018152,0.7038637217810139,0.0,0.5552474984252398,0.1494421126956626,0.3143550432055119
Larvesta,Bug,Fire,5.0,0.0,0.0768052877294073,0.3791675199485094,0.1558942121955152,0.4149754959461081,0.2364101469247997,0.5410468551185421,0.0552337256734156,0.4617852670646115,0.1815778513732299
Naclstack,Rock,,9.0,0.0,0.0,0.0,0.5507648587425343,0.5262455883227489,0.6031751898949634,0.4027792850823262,0.05246629042523,0.0,0.0
Bounsweet,Grass,,7.0,0.4234794911633318,0.0213832562597925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shellder,Water,,1.0,0.5295405581580853,0.5537506237890258,0.0,0.019185607965529,0.082851850529207,0.0,0.0,0.0,0.0,0.0
Dudunsparce,Normal,,9.0,0.0,0.0,0.0,0.5015064728930817,0.1125606729198572,0.0,0.0,0.0,0.0,0.0
Rillaboom,Grass,,8.0,0.3762072624038757,0.353553390538031,0.1126754157725764,0.2039948298017603,0.4713562007461529,0.353553390538031,0.0,0.0,0.1454903625913034,0.4673105838700366
Druddigon,Dragon,,5.0,0.8095663377375987,0.3840219831129706,0.4748563705522115,0.3886823065380816,0.353553390538031,0.3081176459236998,0.2051093959172338,0.1188053201855208,0.0695660426162046,0.4090504564282224
Tapu Fini,Water,Fairy,7.0,0.3727366653120033,0.4330557521201115,0.0,0.0898254063263449,0.0402257378907388,0.5580426130281262,0.0,0.1153478827909702,0.5362127621121724,0.0
Skwovet,Normal,,8.0,0.0,0.1857005836350322,0.0,0.5907037555662266,0.2695607745625845,0.5076652775521164,0.4172890706161768,0.3753101830531504,0.2059196033743039,0.0
Lickitung,Normal,,1.0,0.6400803152227532,0.4336836871010809,0.2223371401818478,0.168875360014707,0.0186601591076054,0.2699462949076348,0.0670220884324117,0.484462115201322,0.3719160208192402,0.5585469778693806
Quaxwell,Water,,9.0,0.0,0.0,0.0,0.2948681675558301,0.3760386247973846,0.0,0.069383608546888,0.4852731079663535,0.0,0.0
Scorbunny,Fire,,8.0,0.0,0.3562505895440634,0.0,0.0,0.5773502689490632,0.6315736967645884,0.0,0.0,0.0,0.0
Banette,Ghost,,3.0,0.5757667583934029,0.5677260216707157,0.4422804124768873,0.1224732910331041,0.9854343074247586,0.0,0.0,0.0,0.0,0.0
Cyndaquil,Fire,,2.0,0.0,0.0,0.1921023113313187,0.1404694837373252,0.5113295900308605,0.5417799649117765,0.4617539027860796,0.4966249570742965,0.1841494760133562,0.0
Kubfu,Fighting,,8.0,0.0,0.3360593953646694,0.0,0.4903766048418151,0.7049202712850859,0.5168836340792078,0.0440396277345663,0.0053189423118704,0.0269556428191877,0.0
Polteageist,Ghost,,8.0,0.3475899934643583,0.2756798494172117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ninetales,Fire,,1.0,0.4197690678936402,0.1010218195055692,0.0507621948275071,0.0035797756091184,0.0225437352493135,0.1193991085581937,0.2333542687510112,0.1725131472430422,0.5732772946901332,0.3867711774184833
Ducklett,Water,Flying,5.0,0.4899857139206153,0.034406064640872,0.0,0.2406490294701136,0.0218202897880701,0.0989812398296356,0.1868276175637629,0.1428378657155206,0.5185248215179376,0.4236193715205738
Rabsca,Bug,Psychic,9.0,0.4467504542809119,0.3946880770604939,0.0,0.3934753783613816,0.3929370612352468,0.4752857042351366,0.0,0.0,0.0,0.0
Galvantula,Bug,Electric,5.0,0.0,0.0,0.5482971174761938,0.7020501262834291,0.3710940703560201,0.4384725594234957,0.445734748932562,0.5942327530191687,0.1083287239494866,0.145219029659215
Cacnea,Grass,,3.0,0.0,0.0,0.7071067807446058,0.0786721676697894,0.0353926117762284,0.9439268794543472,0.1534297219953479,0.4584672181479617,0.0129694830487428,0.082396209349685
Dreepy,Dragon,Ghost,8.0,0.0,0.0377164935562836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Litleo,Fire,Normal,6.0,0.1457691124941618,0.0749290577687703,0.4819142947356772,0.353553390538031,0.353553390538031,0.0,0.2375179100951956,0.5728570473306474,0.0,0.0
Avalugg,Ice,,6.0,0.6335778970077471,0.4526964636086175,0.3819945856381437,0.0,0.0,0.6382282471737886,0.0,0.4163852510424129,0.3725784482589484,0.3945698384462532
Tirtouga,Water,Rock,5.0,0.0,0.6260760476242185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrakion,Rock,Fighting,5.0,0.4352813948954829,0.3851026457967407,0.0,0.5995429717336392,0.4987376341573614,0.4003576888335216,0.1821629377112603,0.1071308287421067,0.0275867616287417,0.5363632234015842
Wo-Chien,Dark,Grass,9.0,0.0,0.0,0.0,0.0845416873247724,0.4190176822248602,0.403710853322307,0.0215447117304318,0.1332818141481178,0.4422630984443588,0.532198616046117
Nuzleaf,Grass,Dark,3.0,0.645761075582959,0.5379536070781794,0.0,0.6611656907736382,0.4025268770870667,0.8715718262865106,0.4390083096526082,0.4015446108867597,0.0,0.0
Vanillite,Ice,,5.0,0.2580084414699118,0.3897405167917273,0.0,0.5999891038576854,0.0728985073389107,0.0,0.0,0.0,0.0,0.0
Jigglypuff,Normal,Fairy,1.0,0.0467250144146962,0.132028169262397,0.0,0.0488501606431927,0.049288845336461,0.0758119564800135,0.1409370729777317,0.3954955797551578,0.4051481061833223,0.0982655032946087
Scrafty,Dark,Fighting,5.0,0.0950238404197506,0.3049727203199541,0.0,0.017268909952542,0.4374753120951108,0.4026091822145863,0.0692003637077969,0.458913606958455,0.4445397758412899,0.1426464646628108
Gourgeist,Ghost,Grass,6.0,0.4439989168637103,0.1108152631323576,0.4509398893616376,0.2085712701383364,0.6269653809917866,0.0,0.0,0.0,0.0,0.0
Karrablast,Bug,,5.0,0.0,0.0,0.0,0.1480164274120477,0.0943905912916618,0.6125644158076395,0.092914362742462,0.3960270172746982,0.0179405173923083,0.0
Torchic,Fire,,3.0,0.0,0.0711899412343119,0.0,0.4179348583374656,0.3859231536812689,0.7375273818960731,0.1173282687582195,0.3522890070357767,0.0,0.0
Runerigus,Ground,Ghost,8.0,0.0,0.0,0.2696651931946719,0.1514292412757888,0.09929165883874,0.3040801849868715,0.0949132216696039,0.0955131738211093,0.1011231880065822,0.5783794185789799
Rookidee,Flying,,8.0,0.0,0.0,0.4350734152154647,0.0,0.181102950984386,0.162569352998538,0.0227106368218969,0.4697176781181137,0.4779871492495598,0.6047936116341448
Okidogi,Poison,Fighting,9.0,0.0,0.0,0.0,0.4199942506929561,0.2228148079424945,0.3875109880817616,0.0,0.3962018733850472,0.4329436408105773,0.0
Lugia,Psychic,Flying,2.0,0.5922384218474442,0.184203083485044,0.3865110491440552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weedle,Bug,Poison,1.0,0.0,0.4597710396549974,0.0,0.1402335894227261,0.4052565167519527,0.3884510171427146,0.2178625268840839,0.1407201204348921,0.3356961568350416,0.3905275726982249
Eelektross,Electric,,5.0,0.0494287261006009,0.3344779768626949,0.2225075376334229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
